lat, lon, rep_date, source, sensor, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
48.18,-113.09,2017-09-12 04:20:00,NOAA,AVHRR,40.691,C3,6.75315,4.74368,5.44518,4.12346,11032,28.58
48.15,-112.87,2017-09-12 04:20:00,NOAA,AVHRR,41.662,O1,15.8463,0.35,0.35,0.278251,1664,30.21
48.11,-113.02,2017-09-12 04:20:00,NOAA,AVHRR,40.682,C3,7.41575,4.41557,5.16307,3.23672,11486,28.58
47.66,-115.57,2017-09-12 04:20:00,NOAA,AVHRR,37.556,C3,4.96057,4.80794,5.27944,5.43684,7857,28.58
48,-113.02,2017-09-12 04:20:00,NOAA,AVHRR,40.675,C3,6.91299,4.64199,5.35499,3.83684,11106,28.58
48.12,-112.93,2017-09-12 04:20:00,NOAA,AVHRR,40.907,O1,15.6442,0.35,0.35,0.25105,1643,30.21
48.08,-113.02,2017-09-12 04:20:00,NOAA,AVHRR,41.157,C3,7.4923,4.51204,5.27104,3.4636,11848,28.58
48.11,-112.94,2017-09-12 04:20:00,NOAA,AVHRR,40.853,C3,7.0397,4.63337,5.35787,3.59946,11315,28.58
48.09,-113.01,2017-09-12 04:20:00,NOAA,AVHRR,40.439,C3,7.44752,4.34202,5.08952,3.12311,11371,28.58
47.89,-112.98,2017-09-12 04:20:00,NOAA,AVHRR,41.296,C3,7.29598,4.64607,5.39357,3.87523,11805,28.58
47.89,-112.97,2017-09-12 04:20:00,NOAA,AVHRR,41.364,O1,15.9936,0.35,0.35,0.271228,1679,30.21
47.89,-112.96,2017-09-12 04:20:00,NOAA,AVHRR,41.509,O1,16.0386,0.35,0.35,0.275671,1684,30.21
47.98,-113,2017-09-12 04:20:00,NOAA,AVHRR,40.546,C3,6.96872,4.57213,5.28513,3.65802,11049,28.58
47.49,-115.09,2017-09-12 04:20:00,NOAA,AVHRR,36.032,C3,4.45272,4.61792,4.98592,5.02181,6660,28.58
47.12,-113.78,2017-09-12 04:20:00,NOAA,AVHRR,35.16,C3,4.47852,4.33443,4.67943,4.63889,6287,28.58
47.9,-115.2,2017-09-12 04:20:00,NOAA,AVHRR,37.259,C3,4.81374,4.81062,5.25912,5.54722,7595,28.58
47.88,-115.27,2017-09-12 04:20:00,NOAA,AVHRR,37.235,C3,4.85663,4.75519,5.21519,5.33366,7598,28.58
47.88,-115.25,2017-09-12 04:20:00,NOAA,AVHRR,36.885,C3,4.80949,4.65306,5.09006,5.07271,7344,28.58
47.89,-115.2,2017-09-12 04:20:00,NOAA,AVHRR,37.117,C3,4.78623,4.76797,5.21647,5.38306,7490,28.58
48.11,-113.01,2017-09-12 04:20:00,NOAA,AVHRR,40.759,C3,7.44944,4.42213,5.16963,3.23096,11553,28.58
48.11,-113.03,2017-09-12 04:20:00,NOAA,AVHRR,41.127,C3,7.42874,4.53095,5.27845,3.47916,11764,28.58
48.13,-112.85,2017-09-12 04:20:00,NOAA,AVHRR,41.406,C3,7.3178,4.67173,5.41923,3.53679,11897,28.58
48,-112.95,2017-09-12 04:20:00,NOAA,AVHRR,39.962,C3,7.03064,4.38343,5.08493,3.26415,10725,28.58
47.9,-113.05,2017-09-12 04:20:00,NOAA,AVHRR,40.126,C3,6.95012,4.46017,5.16167,3.51151,10762,28.58
47.13,-113.25,2017-09-12 04:20:00,NOAA,AVHRR,39.605,C3,6.13851,4.72761,5.36011,5.09446,9871,28.58
47.13,-113.24,2017-09-12 04:20:00,NOAA,AVHRR,39.726,C3,6.18203,4.74599,5.37849,5.14577,9975,28.58
47.13,-113.23,2017-09-12 04:20:00,NOAA,AVHRR,39.708,C3,6.20804,4.72012,5.35262,5.06328,9969,28.58
46.26,-114.55,2017-09-12 04:20:00,NOAA,AVHRR,31.631,C3,4.07091,3.6863,3.8358,4.69848,4685,28.58
46.27,-114.53,2017-09-12 04:20:00,NOAA,AVHRR,33.828,C3,4.16132,4.16346,4.42796,4.99464,5528,28.58
46,-115.05,2017-09-12 04:20:00,NOAA,AVHRR,33.474,C3,4.12282,4.09529,4.33679,4.91394,5364,28.58
46,-115.04,2017-09-12 04:20:00,NOAA,AVHRR,34.023,C3,4.14975,4.22041,4.48491,5.00049,5583,28.58
45.94,-115.09,2017-09-12 04:20:00,NOAA,AVHRR,33.561,C3,4.13071,4.11263,4.35413,4.91028,5396,28.58
45.94,-115.08,2017-09-12 04:20:00,NOAA,AVHRR,33.973,C3,4.14861,4.20815,4.47265,4.98154,5567,28.58
54.78,-102.42,2017-09-12 04:20:00,NOAA,AVHRR,19.746,M1,3.24144,2.32695,2.32695,3.73715,2263,39.92
50.15,-115.13,2017-09-12 04:20:00,NOAA,AVHRR,32.382,C2,11.7058,4.27685,5.01285,4.83665,17604,11.67
50.14,-115.16,2017-09-12 04:20:00,NOAA,AVHRR,29.566,D1,0.420152,1.31294,1.31294,4.18561,165,9.94
50.14,-115.15,2017-09-12 04:20:00,NOAA,AVHRR,29.215,low_veg,2.54373,0.1,0.1,4.20031,76,11.49
50.14,-115.14,2017-09-12 04:20:00,NOAA,AVHRR,31.041,D1,0.403612,1.37773,1.37773,4.47128,167,9.94
50.13,-115.15,2017-09-12 04:20:00,NOAA,AVHRR,27.681,D1,0.408354,1.2624,1.2624,4.02733,155,9.94
50.73,-110.29,2017-09-12 04:20:00,NOAA,AVHRR,57.482,O1,19.4487,0.35,0.35,0.373496,2042,32.43
50.74,-110.28,2017-09-12 04:20:00,NOAA,AVHRR,57.647,O1,14.6589,0.35,0.35,0.374136,1539,32.43
50.74,-110.26,2017-09-12 04:20:00,NOAA,AVHRR,57.64,O1,10.4138,0.35,0.35,0.370541,1093,32.43
49.94,-115.16,2017-09-12 04:20:00,NOAA,AVHRR,34.484,C3,3.72879,4.66415,4.90565,5.26289,5488,11.67
49.94,-115.14,2017-09-12 04:20:00,NOAA,AVHRR,33.732,C3,3.40085,4.69762,4.87012,5.33981,4969,11.67
46.23,-110.23,2017-09-12 04:20:00,NOAA,AVHRR,56.116,O1,31.3017,0.35,0.35,0.308104,3287,30.21
45.41,-115.16,2017-09-12 04:20:00,NOAA,AVHRR,35.318,C3,4.20239,4.56269,4.88469,5.18814,6158,28.58
45.43,-115.13,2017-09-12 04:20:00,NOAA,AVHRR,34.885,C3,4.16974,4.44851,4.74751,5.08519,5939,28.58
46.21,-110.28,2017-09-12 04:20:00,NOAA,AVHRR,49.295,C3,20.5536,3.49081,4.61781,3.18634,28474,28.58
45.43,-115.07,2017-09-12 04:20:00,NOAA,AVHRR,34.516,C3,4.14758,4.35573,4.64323,4.97285,5777,28.58
47.12,-113.16,2017-09-12 04:20:00,NOAA,AVHRR,40.566,C3,6.53585,4.86317,5.54167,5.60459,10866,28.58
54.76,-102.55,2017-09-12 04:20:00,NOAA,AVHRR,21.571,C2,6.95279,3.46947,4.06947,3.84019,8488,42.33
50.15,-115.26,2017-09-12 04:20:00,NOAA,AVHRR,38.306,C2,15.7038,4.50679,5.28279,5.25726,24888,11.67
48.94,-115.45,2017-09-12 04:20:00,NOAA,AVHRR,45.452,C3,9.80926,4.90966,5.84116,5.82564,17189,28.58
48.93,-115.46,2017-09-12 04:20:00,NOAA,AVHRR,45.655,C3,9.97564,4.89622,5.83922,5.75868,17475,28.58
48.93,-115.45,2017-09-12 04:20:00,NOAA,AVHRR,45.309,C3,9.70948,4.89685,5.82835,5.74197,16977,28.58
49.07,-114.21,2017-09-12 04:20:00,NOAA,AVHRR,21.462,C2,5.29238,4.17768,4.69768,4.1745,7459,11.67
49.08,-114,2017-09-12 04:20:00,NOAA,AVHRR,24.906,D1,1.09716,1.43873,1.43873,4.23903,474,29.4
49.11,-113.84,2017-09-12 04:20:00,NOAA,AVHRR,30.474,D1,0.314113,1.48278,1.48278,5.05571,140,29.4
49.11,-113.83,2017-09-12 04:20:00,NOAA,AVHRR,30.814,D1,0.32186,1.48279,1.48279,5.05306,143,29.4
49,-114.36,2017-09-12 04:20:00,NOAA,AVHRR,27.172,C3,1.46542,4.76894,4.76894,5.24795,2097,28.58
49.04,-114.02,2017-09-12 04:20:00,NOAA,AVHRR,26.155,C2,7.36239,4.44685,5.07885,4.46643,11218,36.84
49.04,-114.11,2017-09-12 04:20:00,NOAA,AVHRR,24.752,C2,6.5506,4.48553,5.07753,4.60227,9978,11.67
49.04,-114,2017-09-12 04:20:00,NOAA,AVHRR,25.673,D1,0.243157,1.42126,1.42126,4.04168,104,29.4
49.04,-114.01,2017-09-12 04:20:00,NOAA,AVHRR,25.452,C2,7.3487,4.21194,4.83594,4.04237,10661,36.84
50.73,-110.32,2017-09-12 04:20:00,NOAA,AVHRR,57.431,O1,10.8903,0.35,0.35,0.377171,1143,32.43
50.73,-110.3,2017-09-12 04:20:00,NOAA,AVHRR,57.437,O1,10.9232,0.35,0.35,0.37372,1147,32.43
49.15,-114.03,2017-09-12 04:20:00,NOAA,AVHRR,21.697,O1,0.895439,0.35,0.35,0.297316,94,32.43
49.11,-113.95,2017-09-12 04:20:00,NOAA,AVHRR,25.277,O1,1.86067,0.35,0.35,0.28874,195,32.43
49.14,-114.01,2017-09-12 04:20:00,NOAA,AVHRR,22.437,C2,5.62731,4.27616,4.82016,4.13563,8137,36.84
49.04,-114.22,2017-09-12 04:20:00,NOAA,AVHRR,23.576,C2,6.06434,4.3784,4.9464,4.49613,8999,11.67
47.88,-115.26,2017-09-12 04:20:00,NOAA,AVHRR,37.058,C3,4.83431,4.69955,5.14805,5.18356,7466,28.58
47.5,-120.89,2017-09-12 04:20:00,NOAA,AVHRR,30.178,C3,2.16358,4.82667,4.82667,5.77584,3133,28.58
45.9,-113.66,2017-09-12 04:20:00,NOAA,AVHRR,37.281,C3,5.24071,4.50036,4.99486,5.38607,7853,28.58
45.97,-113.68,2017-09-12 04:20:00,NOAA,AVHRR,34.024,C3,5.04537,3.7903,4.1583,4.73386,6294,28.58
45.95,-113.56,2017-09-12 04:20:00,NOAA,AVHRR,28.421,C3,4.96504,2.64543,2.69143,4.26916,4009,28.58
43.71,-122.25,2017-09-12 04:20:00,NOAA,AVHRR,7.16,C3,0.434384,0.012584,0.012584,5.44211,2,28.58
46.02,-113.46,2017-09-12 04:20:00,NOAA,AVHRR,31.072,C3,5.3499,3.06112,3.33712,4.41511,5356,28.58
49.35,-114.58,2017-09-12 04:20:00,NOAA,AVHRR,18.15,C3,0,4.44769,4.44769,0,0,11.67
48.124,-113.013,2017-09-12 05:02:00,USFS,MODIS,39.349,O1,16.2271,0.35,0.35,0.194267,1704,30.21
48.122,-112.932,2017-09-12 05:02:00,USFS,MODIS,40.89,O1,15.632,0.35,0.35,0.250962,1641,30.21
48.097,-112.907,2017-09-12 05:02:00,USFS,MODIS,40.972,O1,15.7728,0.35,0.35,0.246541,1656,30.21
48.12,-112.97,2017-09-12 05:02:00,NOAA,AVHRR,38.723,O1,15.4791,0.35,0.35,0.196217,1625,30.21
48.954,-114.695,2017-09-12 05:02:00,USFS,MODIS,33.225,O1,10.1907,0.35,0.35,0.329281,1070,30.21
48.949,-114.705,2017-09-12 05:02:00,USFS,MODIS,33.959,O1,10.3455,0.35,0.35,0.348679,1086,30.21
48.119,-113.005,2017-09-12 05:02:00,USFS,MODIS,40.071,O1,16.2661,0.35,0.35,0.207334,1708,30.21
48,-113.046,2017-09-12 05:02:00,USFS,MODIS,40.712,O1,15.3305,0.35,0.35,0.28158,1610,30.21
47.153,-112.958,2017-09-12 05:02:00,USFS,MODIS,41.64,O1,16.0509,0.35,0.35,0.34251,1685,30.21
48.95,-120.12,2017-09-12 05:02:00,NOAA,AVHRR,40.202,C3,6.29237,4.97345,5.64045,6.33976,10648,28.58
48.839,-114.685,2017-09-12 05:02:00,USFS,MODIS,34.558,C3,3.90367,4.53892,4.79192,4.75558,5612,28.58
48.84,-114.67,2017-09-12 05:02:00,NOAA,AVHRR,34.982,C3,3.86254,4.7363,5.0123,5.17433,5808,28.58
48.96,-114.67,2017-09-12 05:02:00,NOAA,AVHRR,33.112,C3,3.24538,4.61563,4.74213,4.90158,4617,28.58
48.97,-114.67,2017-09-12 05:02:00,NOAA,AVHRR,32.45,C3,3.18384,4.44544,4.52594,4.66499,4323,28.58
48.744,-114.108,2017-09-12 05:02:00,USFS,MODIS,32.939,C3,3.04533,4.78349,4.88699,5.19318,4465,28.58
48.99,-115.41,2017-09-12 05:02:00,NOAA,AVHRR,45.241,C3,9.87807,4.74848,5.67998,5.10243,16832,28.58
48.785,-120.495,2017-09-12 05:02:00,USFS,MODIS,38.243,C3,5.2238,4.94806,5.47706,5.97861,8583,28.58
48.786,-120.49,2017-09-12 05:02:00,USFS,MODIS,38.287,C3,5.24579,4.94851,5.47751,5.98271,8620,28.58
48.791,-120.47,2017-09-12 05:02:00,USFS,MODIS,38.388,C3,5.29958,4.96142,5.50192,6.13652,8747,28.58
48.792,-120.463,2017-09-12 05:02:00,USFS,MODIS,38.461,C3,5.33495,4.94955,5.49006,5.95205,8787,28.58
48.52,-115.57,2017-09-12 05:02:00,NOAA,AVHRR,42.532,C3,7.74286,4.88853,5.68203,5.8761,13199,28.58
47.36,-120.87,2017-09-12 05:02:00,NOAA,AVHRR,30.678,C3,2.29355,4.85256,4.85256,5.8346,3339,28.58
48.999,-115.462,2017-09-12 05:02:00,USFS,MODIS,46.022,C3,10.3203,4.84581,5.80031,5.46215,17958,28.58
48.997,-115.474,2017-09-12 05:02:00,USFS,MODIS,46.09,C3,10.3682,4.85018,5.80468,5.48851,18055,28.58
48.969,-114.721,2017-09-12 05:02:00,USFS,MODIS,34.249,C3,3.55564,4.74953,4.95653,5.2178,5287,28.58
48.966,-114.737,2017-09-12 05:02:00,USFS,MODIS,34.57,C3,3.6797,4.75327,4.99477,5.22182,5514,28.58
46.217,-110.26,2017-09-12 05:02:00,USFS,MODIS,54.253,C3,21.347,4.18772,5.32622,3.93964,34110,28.58
46.215,-110.273,2017-09-12 05:02:00,USFS,MODIS,49.376,C3,20.6203,3.49529,4.62229,3.18714,28594,28.58
46.214,-110.286,2017-09-12 05:02:00,USFS,MODIS,50.597,C3,20.7199,3.6705,4.7975,3.34777,29821,28.58
46.034,-113.469,2017-09-12 05:02:00,USFS,MODIS,34.572,C3,5.50442,3.73062,4.16762,4.72096,6882,28.58
46.031,-113.484,2017-09-12 05:02:00,USFS,MODIS,33.963,C3,5.44574,3.62326,4.03726,4.66004,6596,28.58
47.5,-120.87,2017-09-12 05:02:00,NOAA,AVHRR,30.375,C3,2.23676,4.78533,4.78533,5.77839,3211,28.58
47.37,-120.89,2017-09-12 05:02:00,NOAA,AVHRR,30.405,C3,2.21885,4.84598,4.84598,5.806,3226,28.58
47.37,-120.9,2017-09-12 05:02:00,NOAA,AVHRR,30.26,C3,2.1822,4.83652,4.83652,5.76558,3166,28.58
47.52,-120.89,2017-09-12 05:02:00,NOAA,AVHRR,30.136,C3,2.18068,4.76397,4.76397,5.74337,3117,28.58
48.632,-113.84,2017-09-12 05:02:00,USFS,MODIS,34.596,C3,3.74437,4.69377,4.93527,4.79413,5544,28.58
48.63,-113.857,2017-09-12 05:02:00,USFS,MODIS,34.806,C3,3.72329,4.82032,5.07332,5.21323,5667,28.58
48.589,-115.639,2017-09-12 05:02:00,USFS,MODIS,43.555,C3,8.47109,4.85411,5.70511,5.70653,14499,28.58
48.105,-113.031,2017-09-12 05:02:00,USFS,MODIS,40.908,C3,7.41161,4.47719,5.22469,3.37775,11617,28.58
48.104,-112.925,2017-09-12 05:02:00,USFS,MODIS,41.134,C3,7.11609,4.68788,5.42388,3.73979,11579,28.58
48.103,-113.045,2017-09-12 05:02:00,USFS,MODIS,41.142,C3,7.39529,4.55005,5.29755,3.55567,11753,28.58
48.101,-113.059,2017-09-12 05:02:00,USFS,MODIS,40.597,C3,7.12005,4.51656,5.24106,3.684,11195,28.58
47.35,-120.92,2017-09-12 05:02:00,NOAA,AVHRR,30.004,C3,2.11367,4.83387,4.83387,5.75347,3065,28.58
48.63,-113.84,2017-09-12 05:02:00,NOAA,AVHRR,33.778,C3,3.69941,4.44658,4.65357,4.32961,5165,28.58
48.79,-120.46,2017-09-12 05:02:00,NOAA,AVHRR,38.469,C3,5.33919,4.94973,5.49023,5.95368,8794,28.58
43.24,-122.49,2017-09-12 05:02:00,NOAA,AVHRR,27.165,C3,3.81898,2.81545,2.81545,5.79875,3226,28.58
43.72,-122.24,2017-09-12 05:02:00,NOAA,AVHRR,16.53,C3,3.87004,0.52602,0.52602,5.54014,611,28.58
45.42,-116.51,2017-09-12 05:02:00,NOAA,AVHRR,36.908,C3,4.79361,4.67399,5.11099,5.38003,7350,28.58
44.7,-121.91,2017-09-12 05:02:00,NOAA,AVHRR,41.217,C3,6.96176,4.82973,5.55423,6.30528,11600,28.58
47.15,-113.73,2017-09-12 05:02:00,NOAA,AVHRR,35.89,C3,4.64883,4.4395,4.8305,4.73415,6737,28.58
47.22,-113.74,2017-09-12 05:02:00,NOAA,AVHRR,34.038,C3,4.61244,3.983,4.305,4.17377,5957,28.58
47.35,-113.35,2017-09-12 05:02:00,NOAA,AVHRR,37.828,C3,5.82222,4.35304,4.91654,4.20963,8588,28.58
43.01,-122.16,2017-09-12 05:02:00,NOAA,AVHRR,2.769,C3,2.29818e-06,0,0,0,0,28.58
43.01,-122.17,2017-09-12 05:02:00,NOAA,AVHRR,2.773,C3,2.30369e-06,0,0,0,0,28.58
43.02,-122.17,2017-09-12 05:02:00,NOAA,AVHRR,2.784,C3,2.32234e-06,0,0,0,0,28.58
43.02,-122.18,2017-09-12 05:02:00,NOAA,AVHRR,2.781,C3,2.3175e-06,0,0,0,0,28.58
41.66,-123.71,2017-09-12 05:02:00,NOAA,AVHRR,0.906,C3,0,0,0,0,0,28.58
40.72,-123.12,2017-09-12 05:02:00,NOAA,AVHRR,1.935,C3,1.22936e-06,0,0,0,0,28.58
41.43,-123.19,2017-09-12 05:02:00,NOAA,AVHRR,1.297,C3,7.32743e-07,0,0,0,0,28.58
41.42,-123.2,2017-09-12 05:02:00,NOAA,AVHRR,1.277,C3,7.21792e-07,0,0,0,0,28.58
41.48,-123.17,2017-09-12 05:02:00,NOAA,AVHRR,1.341,C3,7.57545e-07,0,0,0,0,28.58
48.12,-120.405,2017-09-12 05:02:00,USFS,MODIS,36.809,C3,4.5302,4.93848,5.35248,6.18378,7274,28.58
45.41,-116.537,2017-09-12 05:02:00,USFS,MODIS,36.766,C3,4.80522,4.61369,5.05069,5.29655,7281,28.58
45.888,-114.815,2017-09-12 05:02:00,USFS,MODIS,33.835,C3,4.19039,4.14904,4.41354,4.98269,5548,28.58
45.892,-113.621,2017-09-12 05:02:00,USFS,MODIS,34.524,C3,5.15352,3.85666,4.25916,4.80085,6585,28.58
45.901,-113.626,2017-09-12 05:02:00,USFS,MODIS,36.736,C3,5.26011,4.33714,4.82014,5.19134,7606,28.58
48.47,-115.61,2017-09-12 05:02:00,NOAA,AVHRR,42.253,C3,7.5494,4.90484,5.68684,5.98982,12880,28.58
48.59,-115.63,2017-09-12 05:02:00,NOAA,AVHRR,43.6,C3,8.47929,4.87594,5.72693,5.80536,14568,28.58
48.98,-114.67,2017-09-12 05:02:00,NOAA,AVHRR,32.32,C3,3.12313,4.45678,4.52578,4.68154,4240,28.58
48.957,-114.732,2017-09-12 05:02:00,USFS,MODIS,34.405,C3,3.65712,4.70454,4.93454,5.07097,5414,28.58
48.131,-112.876,2017-09-12 05:02:00,USFS,MODIS,41.661,C3,7.28752,4.79069,5.54969,4.00039,12133,28.58
48.13,-120.414,2017-09-12 05:02:00,USFS,MODIS,36.746,C3,4.50151,4.93674,5.35074,6.16818,7226,28.58
47.086,-113.818,2017-09-12 05:02:00,USFS,MODIS,34.027,C3,4.31277,4.13072,4.41822,4.46139,5716,28.58
47.111,-113.206,2017-09-12 05:02:00,USFS,MODIS,40.125,C3,6.3262,4.8146,5.4701,5.39506,10381,28.58
47.113,-113.192,2017-09-12 05:02:00,USFS,MODIS,40.278,C3,6.39191,4.83684,5.50384,5.48721,10554,28.58
47.116,-113.178,2017-09-12 05:02:00,USFS,MODIS,40.426,C3,6.45815,4.85781,5.53631,5.58569,10726,28.58
47.12,-113.209,2017-09-12 05:02:00,USFS,MODIS,40.033,C3,6.30688,4.78563,5.44113,5.27475,10295,28.58
47.129,-112.436,2017-09-12 05:02:00,USFS,MODIS,45.623,C3,10.078,4.80021,5.74321,4.94852,17364,28.58
47.129,-113.212,2017-09-12 05:02:00,USFS,MODIS,39.807,C3,6.27289,4.71466,5.35866,5.04009,10084,28.58
47.129,-113.802,2017-09-12 05:02:00,USFS,MODIS,34.25,C3,4.4022,4.13913,4.43813,4.42591,5861,28.58
47.132,-113.198,2017-09-12 05:02:00,USFS,MODIS,39.983,C3,6.33859,4.73976,5.39526,5.10525,10260,28.58
47.133,-112.351,2017-09-12 05:02:00,USFS,MODIS,47.564,C3,11.5858,4.84686,5.84736,5.18849,20324,28.58
47.134,-113.184,2017-09-12 05:02:00,USFS,MODIS,40.196,C3,6.40883,4.77983,5.44683,5.2309,10472,28.58
47.135,-113.293,2017-09-12 05:02:00,USFS,MODIS,39.399,C3,5.97996,4.75907,5.36857,5.19729,9631,28.58
47.148,-113.218,2017-09-12 05:02:00,USFS,MODIS,39.634,C3,6.24638,4.66763,5.31163,4.90297,9954,28.58
47.148,-113.769,2017-09-12 05:02:00,USFS,MODIS,35.377,C3,4.54128,4.35776,4.71426,4.64095,6423,28.58
47.151,-113.226,2017-09-12 05:02:00,USFS,MODIS,39.468,C3,6.20789,4.63307,5.26557,4.82311,9806,28.58
47.151,-113.753,2017-09-12 05:02:00,USFS,MODIS,35.141,C3,4.56324,4.28129,4.63779,4.53673,6349,28.58
47.991,-113.042,2017-09-12 05:02:00,USFS,MODIS,40.718,C3,6.86564,4.68342,5.39642,4.00153,11115,28.58
47.993,-113.027,2017-09-12 05:02:00,USFS,MODIS,40.062,C3,6.84097,4.49087,5.18087,3.50325,10633,28.58
47.995,-113.013,2017-09-12 05:02:00,USFS,MODIS,40.547,C3,6.92125,4.59609,5.30909,3.71379,11024,28.58
47.998,-112.999,2017-09-12 05:02:00,USFS,MODIS,40.913,C3,6.99743,4.67688,5.40138,3.90884,11339,28.58
47.14,-113.17,2017-09-12 05:02:00,NOAA,AVHRR,40.355,C3,6.47632,4.80077,5.47927,5.29906,10646,28.58
48.798,-120.498,2017-09-12 05:02:00,USFS,MODIS,38.296,C3,5.25078,4.94634,5.47534,5.95737,8625,28.58
48.13,-120.41,2017-09-12 05:02:00,NOAA,AVHRR,36.785,C3,4.51931,4.93714,5.35114,6.17053,7255,28.58
48.83,-114.64,2017-09-12 05:02:00,NOAA,AVHRR,34.228,C3,3.71785,4.57905,4.80905,4.83389,5364,28.58
48.94,-115.4,2017-09-12 05:02:00,NOAA,AVHRR,45.047,C3,9.51621,4.89085,5.81085,5.67867,16589,28.58
48.84,-114.65,2017-09-12 05:02:00,NOAA,AVHRR,34.755,C3,3.76108,4.74541,4.99841,5.2039,5640,28.58
48.95,-115.43,2017-09-12 05:02:00,NOAA,AVHRR,45.366,C3,9.76379,4.88458,5.81608,5.65098,17036,28.58
49,-115.44,2017-09-12 05:02:00,NOAA,AVHRR,45.704,C3,10.1648,4.78738,5.73038,5.2326,17474,28.58
48.95,-115.4,2017-09-12 05:02:00,NOAA,AVHRR,45.143,C3,9.59424,4.88497,5.80497,5.63941,16708,28.58
48.96,-115.33,2017-09-12 05:02:00,NOAA,AVHRR,44.636,C3,9.20713,4.89417,5.79117,5.66071,15996,28.58
48.79,-120.42,2017-09-12 05:02:00,NOAA,AVHRR,38.728,C3,5.47496,4.95846,5.52196,6.0696,9070,28.58
48.79,-120.43,2017-09-12 05:02:00,NOAA,AVHRR,38.661,C3,5.43925,4.95579,5.50779,6.03091,8987,28.58
48.78,-120.48,2017-09-12 05:02:00,NOAA,AVHRR,38.245,C3,5.22515,4.95439,5.48339,6.03073,8595,28.58
48.8,-120.41,2017-09-12 05:02:00,NOAA,AVHRR,38.842,C3,5.53795,4.96679,5.54179,6.21421,9207,28.58
47.92,-113.04,2017-09-12 05:02:00,NOAA,AVHRR,39.952,C3,6.95095,4.4135,5.115,3.37625,10666,28.58
48.8,-120.42,2017-09-12 05:02:00,NOAA,AVHRR,38.786,C3,5.50822,4.96632,5.52982,6.20732,9138,28.58
48.09,-112.89,2017-09-12 05:02:00,USFS,MODIS,40.766,C3,7.18306,4.53676,5.27276,3.32073,11362,28.58
48.8,-120.44,2017-09-12 05:02:00,NOAA,AVHRR,38.634,C3,5.42493,4.94414,5.49614,5.87735,8945,28.58
48.152,-112.905,2017-09-12 05:02:00,USFS,MODIS,41.303,C3,7.14575,4.73387,5.46987,3.78933,11726,28.58
48.15,-112.919,2017-09-12 05:02:00,USFS,MODIS,40.792,C3,7.05248,4.60715,5.33165,3.43818,11280,28.58
48.49,-115.59,2017-09-12 05:02:00,NOAA,AVHRR,42.419,C3,7.64673,4.9289,5.7224,6.17107,13127,28.58
48.64,-113.82,2017-09-12 05:02:00,NOAA,AVHRR,32.671,C3,3.67216,4.15353,4.30303,3.97235,4740,28.58
44.08,-121.9,2017-09-12 05:02:00,NOAA,AVHRR,41.923,C3,7.48527,4.77004,5.54054,6.5151,12442,28.58
44.13,-122.13,2017-09-12 05:02:00,NOAA,AVHRR,40.328,C3,6.8708,4.55402,5.25552,6.03333,10833,28.58
44.14,-122.13,2017-09-12 05:02:00,NOAA,AVHRR,40.606,C3,6.90564,4.6231,5.3361,6.15172,11055,28.58
47.928,-115.307,2017-09-12 05:02:00,USFS,MODIS,37.404,C3,4.96362,4.73304,5.20454,5.25882,7750,28.58
48.12,-120.41,2017-09-12 05:02:00,NOAA,AVHRR,36.762,C3,4.50856,4.93799,5.35199,6.18083,7239,28.58
48.636,-113.85,2017-09-12 05:02:00,USFS,MODIS,34.866,C3,3.74715,4.82071,5.08521,5.2066,5717,28.58
48.639,-113.832,2017-09-12 05:02:00,USFS,MODIS,33.591,C3,3.68944,4.39729,4.59279,4.26065,5083,28.58
48.734,-114.103,2017-09-12 05:02:00,USFS,MODIS,33.046,C3,3.09777,4.76181,4.86531,5.12621,4521,28.58
48.099,-113.013,2017-09-12 05:02:00,USFS,MODIS,40.178,C3,7.40999,4.29246,5.02846,3.03746,11178,28.58
47.26,-113.1,2017-09-12 05:02:00,NOAA,AVHRR,39.612,C3,6.71477,4.42375,5.10225,4.17293,10278,28.58
47.15,-113.7,2017-09-12 05:02:00,NOAA,AVHRR,36.077,C3,4.72274,4.44951,4.85201,4.7348,6874,28.58
48,-112.95,2017-09-12 05:02:00,NOAA,AVHRR,39.962,C3,7.03064,4.38343,5.08493,3.26415,10725,28.58
47.12,-113.14,2017-09-12 05:02:00,NOAA,AVHRR,40.508,C3,6.57686,4.79261,5.47112,5.27014,10795,28.58
48.853,-114.785,2017-09-12 05:02:00,USFS,MODIS,36.756,C3,4.57157,4.81558,5.22958,5.40501,7172,28.58
48.85,-114.801,2017-09-12 05:02:00,USFS,MODIS,36.842,C3,4.66677,4.75663,5.18213,5.19693,7255,28.58
48.839,-114.736,2017-09-12 05:02:00,USFS,MODIS,35.157,C3,4.18217,4.52463,4.83513,4.71826,6066,28.58
50.17,-115.07,2017-09-12 05:02:00,NOAA,AVHRR,26.934,low_veg,0.346722,0.1,0.1,4.27951,10,11.49
49.26,-114.85,2017-09-12 05:02:00,NOAA,AVHRR,30.031,D1,1.62367,1.44572,1.44572,4.61658,704,9.94
49.261,-114.953,2017-09-12 05:02:00,USFS,MODIS,35.42,C3,3.94978,4.8615,5.1605,5.58241,6115,11.67
49.948,-115.145,2017-09-12 05:02:00,USFS,MODIS,33.931,C3,3.47655,4.69851,4.88251,5.34855,5092,11.67
