lat, lon, rep_date, source, sensor, ffmc, dmc, dc, ws, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
51.74,-95.01,12/09/2017 1:19,NOAA,AVHRR,90.599,28.26,364.494,8.324,16.852,C2,7.77249,2.09918,2.71518,3.27325,6331,46.35
54.96,-102.71,12/09/2017 1:19,NOAA,AVHRR,87.653,83.186,500.807,12.739,23.353,C3,1.44902,3.5161,3.5161,4.10152,1528,42.33
55.16,-103.13,12/09/2017 1:19,NOAA,AVHRR,87.742,84.374,527.886,14.124,25.007,M1,4.27636,2.57158,2.65958,4.25777,3412,39.92
54.82,-102.57,12/09/2017 1:19,NOAA,AVHRR,87.679,73.637,465.148,12.232,21.888,C2,7.01745,3.51409,4.12209,3.89196,8678,42.33
54.86,-102.45,12/09/2017 1:19,NOAA,AVHRR,87.125,67.879,447.938,11.926,19.76,C2,6.08254,3.38849,3.94849,3.78917,7205,42.33
54.88,-102.42,12/09/2017 1:19,NOAA,AVHRR,86.935,66.027,443.11,11.857,19.096,C2,5.80445,3.34634,3.89034,3.76013,6774,42.33
54.96,-102.7,12/09/2017 1:19,NOAA,AVHRR,87.619,82.325,498.648,12.71,23.161,C2,7.28306,3.69114,4.31514,4.08896,9428,42.33
55.16,-103.08,12/09/2017 1:19,NOAA,AVHRR,87.705,88.06,533.51,14.009,25.154,C1,0.662476,1.31797,1.31797,4.28993,262,42.33
50.62,-110.56,12/09/2017 1:19,NOAA,AVHRR,93.248,145.095,749.48,18.673,55.07,O1,32.3902,0.35,0.35,0.382424,3401,32.43
50.61,-110.62,12/09/2017 1:19,NOAA,AVHRR,93.239,145.345,748.29,18.489,54.718,O1,39.764,0.35,0.35,0.381993,4175,32.43
50.59,-110.69,12/09/2017 1:19,NOAA,AVHRR,93.225,146.818,750.449,18.226,54.258,O1,45.6483,0.35,0.35,0.382775,4793,32.43
50.61,-110.64,12/09/2017 1:19,NOAA,AVHRR,93.237,144.723,743.935,18.448,54.605,O1,41.8698,0.35,0.35,0.380413,4396,32.43
50.61,-110.65,12/09/2017 1:19,NOAA,AVHRR,93.236,144.807,744.66,18.428,54.571,O1,39.6172,0.35,0.35,0.380676,4160,32.43
50.61,-110.66,12/09/2017 1:19,NOAA,AVHRR,93.235,145.074,746.724,18.408,54.547,O1,39.5683,0.35,0.35,0.381425,4155,32.43
50.6,-110.68,12/09/2017 1:19,NOAA,AVHRR,93.228,145.466,744.236,18.31,54.353,O1,51.3355,0.35,0.35,0.380522,5390,32.43
50.62,-110.68,12/09/2017 1:19,NOAA,AVHRR,93.234,144.866,745.497,18.43,54.57,O1,28.6071,0.35,0.35,0.38098,3004,32.43
50.62,-110.69,12/09/2017 1:19,NOAA,AVHRR,93.233,144.402,742.92,18.41,54.507,O1,29.6707,0.35,0.35,0.380044,3115,32.43
50.62,-110.7,12/09/2017 1:19,NOAA,AVHRR,93.232,144.496,743.654,18.39,54.475,O1,42.8073,0.35,0.35,0.380311,4495,32.43
54.79,-102.46,12/09/2017 1:19,NOAA,AVHRR,87.378,67.083,443.138,11.921,20.161,C2,6.38042,3.36747,3.94347,3.76029,7548,42.33
54.69,-102.66,12/09/2017 1:19,NOAA,AVHRR,88.125,76.08,467.009,12.355,23.273,C1,0.604826,1.3371,1.3371,3.90301,243,42.33
49.86,-115.32,12/09/2017 1:19,NOAA,AVHRR,92.592,116.073,569.845,10.653,38.426,D1,2.98919,1.41013,1.41013,4.49538,1265,9.94
54.68,-102.67,12/09/2017 1:19,NOAA,AVHRR,88.16,76.041,466.546,12.37,23.36,C1,0.61761,1.33859,1.33859,3.90027,248,42.33
54.76,-102.62,12/09/2017 1:19,NOAA,AVHRR,87.909,75.33,468.121,12.314,22.667,O1,1.29842,0.35,0.35,0.273791,136,41.88
54.69,-102.65,12/09/2017 1:19,NOAA,AVHRR,88.101,73.9,460.794,12.332,22.931,C1,0.594005,1.33607,1.33607,3.86606,238,42.33
54.77,-102.57,12/09/2017 1:19,NOAA,AVHRR,87.729,71.269,456.301,12.195,21.668,C2,7.03609,3.46188,4.06988,3.83926,8591,42.33
54.87,-102.45,12/09/2017 1:19,NOAA,AVHRR,87.087,67.873,448.38,11.932,19.69,M1,3.15882,2.35321,2.35321,3.79182,2230,39.92
54.8,-102.45,12/09/2017 1:19,NOAA,AVHRR,87.312,68.224,446.333,11.901,20.154,C2,6.30403,3.39339,3.96139,3.77952,7492,42.33
55.48,-103.53,12/09/2017 1:19,NOAA,AVHRR,86.553,68.663,488.99,15.382,21.469,C2,6.95805,3.44647,4.04647,4.03257,8447,42.33
55.47,-103.5,12/09/2017 1:19,NOAA,AVHRR,86.543,70.486,493.061,15.279,21.596,C2,6.92076,3.48547,4.08547,4.05638,8482,42.33
55.49,-103.52,12/09/2017 1:19,NOAA,AVHRR,86.45,69.146,489.028,15.342,21.272,C2,6.80705,3.45592,4.05592,4.03279,8283,42.33
55.28,-103.26,12/09/2017 1:19,NOAA,AVHRR,87.163,80.666,520.869,14.528,23.579,C2,7.55318,3.68747,4.31947,4.21751,9788,42.33
50.62,-110.61,12/09/2017 1:19,NOAA,AVHRR,93.243,143.74,740.174,18.572,54.8,O1,32.1936,0.35,0.35,0.379047,3380,32.43
50.64,-110.53,12/09/2017 1:19,NOAA,AVHRR,93.259,145.396,761.206,18.853,55.478,O1,30.4963,0.35,0.35,0.386663,3202,32.43
50.64,-110.51,12/09/2017 1:19,NOAA,AVHRR,93.261,146.412,769.184,18.894,55.614,O1,33.9678,0.35,0.35,0.389536,3567,32.43
50.65,-110.47,12/09/2017 1:19,NOAA,AVHRR,93.268,145.987,759.251,19.186,56.112,O1,39.1364,0.35,0.35,0.385957,4109,32.43
50.65,-110.46,12/09/2017 1:19,NOAA,AVHRR,93.269,145.59,756.464,19.21,56.137,O1,39.1913,0.35,0.35,0.384951,4115,32.43
50.65,-110.45,12/09/2017 1:19,NOAA,AVHRR,93.27,145.504,755.791,19.234,56.18,O1,45.0203,0.35,0.35,0.384708,4727,32.43
51.73,-95.05,12/09/2017 1:19,NOAA,AVHRR,90.623,28.589,389.987,8.328,17.082,O1,0.863386,0.35,0.35,0.240498,91,30.21
51.73,-94.99,12/09/2017 1:19,NOAA,AVHRR,90.595,28.141,362.997,8.336,16.815,O1,0.515206,0.35,0.35,0.228558,54,30.21
