lat, lon, rep_date, source, sensor, ffmc, dmc, dc, ws, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
42.68,-112.57,2017-08-06 01:46:00,NOAA,AVHRR,94.426,225.252,738.094,8.807,45.683,O1,3.84378,0.35,0.35,0.37829,404,30.21
50.98,-115.93,2017-08-06 01:46:00,NOAA,AVHRR,91.572,119.877,434.401,8.894,32.21,D1,0.427281,1.38818,1.38818,3.7075,178,9.94
45.47,-115.21,2017-08-06 01:46:00,NOAA,AVHRR,94.226,132.95,378.484,6.985,38.606,C3,7.33269,3.96762,4.66912,3.36196,10271,28.58
52.54,-122.95,2017-08-06 01:46:00,NOAA,AVHRR,93.416,102.475,604.926,6.248,35.18,O1,0.792202,0.35,0.35,0.328454,83,11.23
46.17,-114.89,2017-08-06 01:46:00,NOAA,AVHRR,93.454,275.74,658.212,6.429,38.908,C3,5.59447,4.87876,5.45376,4.97988,9153,28.58
45.48,-115.96,2017-08-06 01:46:00,NOAA,AVHRR,95.18,192.056,495.584,6.517,44.324,O1,3.78238,0.35,0.35,0.285101,397,30.21
45.54,-115.09,2017-08-06 01:46:00,NOAA,AVHRR,94.04,200.958,530.964,6.977,40.968,low_veg,0.629033,0.1,0.1,4.27539,19,9.31
47.1,-114.8,2017-08-06 01:46:00,NOAA,AVHRR,92.482,244.785,584.016,5.911,34.803,C3,3.73666,4.79957,5.05257,4.57447,5664,28.58
46.36,-114.53,2017-08-06 01:46:00,NOAA,AVHRR,93.014,145.796,403.136,6.495,34.778,C3,4.66292,4.13653,4.49303,3.51601,6285,28.58
51.38,-117.44,2017-08-06 01:46:00,NOAA,AVHRR,93.919,87.459,391.863,7.999,35.675,C5,2.75193,2.98577,2.98577,3.44591,2465,11.67
51.38,-117.41,2017-08-06 01:46:00,NOAA,AVHRR,93.829,71.87,339.728,8.014,32.665,C5,2.61775,2.47913,2.47913,3.11374,1947,11.67
46.1,-114.87,2017-08-06 01:46:00,NOAA,AVHRR,93.492,201.899,515.198,6.504,38.346,C3,5.61456,4.61372,5.16572,4.18486,8701,28.58
51.37,-117.41,2017-08-06 01:46:00,NOAA,AVHRR,93.899,86.613,390.192,8.027,35.527,C5,2.74007,2.96352,2.96352,3.43547,2436,11.67
42.68,-112.56,2017-08-06 01:46:00,NOAA,AVHRR,94.431,217.868,720.203,8.803,45.632,O1,3.84629,0.35,0.35,0.371757,404,30.21
42.76,-112.58,2017-08-06 01:46:00,NOAA,AVHRR,94.348,228.228,745.767,8.758,45.326,O1,3.77571,0.35,0.35,0.381078,396,30.21
42.9,-114.52,2017-08-06 01:46:00,NOAA,AVHRR,93.517,303.364,792.152,9.974,44.013,O1,3.50672,0.35,0.35,0.397759,368,30.21
44.57,-114.65,2017-08-06 01:46:00,NOAA,AVHRR,93.719,119.155,404.503,8.465,38.339,C3,7.38183,3.89678,4.59828,3.52447,10183,28.58
50.91,-121.16,2017-08-06 01:46:00,NOAA,AVHRR,94.2,172.95,684.155,6.865,41.521,C3,7.41338,4.6602,5.4192,5.11845,12052,11.67
52.5,-122.81,2017-08-06 01:46:00,NOAA,AVHRR,93.373,111.482,625.485,6.297,35.781,D1,0.511314,1.41082,1.41082,4.80278,216,9.94
51.39,-117.45,2017-08-06 01:46:00,NOAA,AVHRR,93.885,103.174,445.862,7.978,37.685,C5,2.74801,3.4141,3.4141,3.77669,2815,11.67
51.25,-121.18,2017-08-06 01:46:00,NOAA,AVHRR,94.276,211.472,730.122,7.31,42.88,C2,19.3186,4.7023,5.4943,5.36031,31843,11.67
51.24,-121.22,2017-08-06 01:46:00,NOAA,AVHRR,94.276,218.23,741.67,7.323,42.955,C2,19.3701,4.72266,5.51466,5.42037,32046,11.67
44.56,-114.66,2017-08-06 01:46:00,NOAA,AVHRR,93.725,101.891,366.436,8.474,36.606,C3,7.29756,3.57356,4.24056,3.28562,9284,28.58
42.72,-112.62,2017-08-06 01:46:00,NOAA,AVHRR,94.36,234.824,758.771,8.804,45.484,O1,3.79616,0.35,0.35,0.385784,399,30.21
45.45,-115.2,2017-08-06 01:46:00,NOAA,AVHRR,94.221,146.672,410.215,7.016,39.606,C3,7.41012,4.15978,4.88428,3.55973,10858,28.58
42.72,-112.61,2017-08-06 01:46:00,NOAA,AVHRR,94.366,237.726,766.905,8.799,45.519,O1,3.79908,0.35,0.35,0.388716,399,30.21
45.47,-115.2,2017-08-06 01:46:00,NOAA,AVHRR,94.214,130.071,372.793,6.991,38.349,C3,7.29577,3.92514,4.62664,3.32599,10126,28.58
42.73,-112.6,2017-08-06 01:46:00,NOAA,AVHRR,94.363,236.442,764.573,8.788,45.484,O1,3.79407,0.35,0.35,0.387876,398,30.21
44.56,-114.62,2017-08-06 01:46:00,NOAA,AVHRR,93.687,131.991,434.581,8.496,39.291,C3,7.39754,4.09415,4.81865,3.70859,10694,28.58
42.17,-110.64,2017-08-06 01:46:00,NOAA,AVHRR,94.45,133.732,688.926,8.541,43.838,C3,9.62045,4.43451,5.34301,5.14377,15421,28.58
42.89,-114.6,2017-08-06 01:46:00,NOAA,AVHRR,93.59,309.114,800.863,9.981,44.318,O1,3.55769,0.35,0.35,0.400859,374,30.21
52.52,-122.84,2017-08-06 01:46:00,NOAA,AVHRR,93.379,109.52,618.314,6.284,35.634,O1,1.05119,0.35,0.35,0.333598,110,11.23
42.19,-110.67,2017-08-06 01:46:00,NOAA,AVHRR,94.447,127.099,662.682,8.538,43.448,C3,9.57176,4.35558,5.25258,5.00387,15083,28.58
42.75,-112.53,2017-08-06 01:46:00,NOAA,AVHRR,94.384,206.882,695.5,8.74,45.24,O1,3.79658,0.35,0.35,0.362657,399,30.21
44.56,-114.69,2017-08-06 01:46:00,NOAA,AVHRR,93.754,135.063,435.711,8.456,39.629,C3,7.53517,4.1237,4.8597,3.71544,10986,28.58
42.17,-110.63,2017-08-06 01:46:00,NOAA,AVHRR,94.442,126.363,666.933,8.539,43.414,C3,9.5563,4.35231,5.24931,5.02664,15049,28.58
44.56,-114.68,2017-08-06 01:46:00,NOAA,AVHRR,93.745,99.862,360.5,8.462,36.39,O1,3.29755,0.35,0.35,0.227441,346,30.21
51.24,-121.24,2017-08-06 01:46:00,NOAA,AVHRR,94.258,219.194,743.526,7.333,42.907,C2,19.325,4.72554,5.51754,5.43,31988,11.67
45.43,-115.18,2017-08-06 01:46:00,NOAA,AVHRR,94.204,141.486,401.239,7.053,39.29,C3,7.38209,4.09895,4.82345,3.50425,10682,28.58
52.51,-122.79,2017-08-06 01:46:00,NOAA,AVHRR,93.368,108.707,621.767,6.307,35.594,O1,1.05071,0.35,0.35,0.33492,110,11.23
46.17,-114.91,2017-08-06 01:46:00,NOAA,AVHRR,93.473,273.072,651.328,6.415,38.943,C3,5.61668,4.87338,5.44838,4.94284,9181,28.58
43.21,-114.1,2017-08-06 01:46:00,NOAA,AVHRR,93.004,256.233,703.406,10.119,42.086,O1,3.20731,0.35,0.35,0.36558,337,30.21
45.49,-115.95,2017-08-06 01:46:00,NOAA,AVHRR,95.159,206.609,524.547,6.51,44.58,C3,9.61573,4.6391,5.5476,4.23864,16003,28.58
