lat, lon, rep_date, source, sensor, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
47.06,-113.73,2017-08-15 01:42:00,NOAA,AVHRR,34.587,C3,3.83125,4.60889,4.86189,2.98196,5588,28.58
48.23,-115.08,2017-08-15 01:42:00,NOAA,AVHRR,37.406,C3,5.0032,4.70096,5.17246,4.67751,7764,28.58
47.11,-114.9,2017-08-15 01:42:00,NOAA,AVHRR,37.069,C3,4.7156,4.81891,5.25591,4.49914,7435,28.58
46.72,-114.26,2017-08-15 01:42:00,NOAA,AVHRR,36.851,C3,4.6157,4.81594,5.24144,3.79589,7258,28.58
47.06,-113.75,2017-08-15 01:42:00,NOAA,AVHRR,34.744,C3,3.86375,4.63802,4.90252,3.11079,5683,28.58
57.69,-107.59,2017-08-15 01:42:00,NOAA,AVHRR,20.027,C1,0.78528,1.2769,1.2769,2.90027,301,42.33
57.69,-107.61,2017-08-15 01:42:00,NOAA,AVHRR,19.913,C1,0.767299,1.27421,1.27421,2.89893,293,42.33
46.73,-114.26,2017-08-15 01:42:00,NOAA,AVHRR,36.966,C3,4.64504,4.84738,5.27288,4.06134,7348,28.58
46.73,-114.25,2017-08-15 01:42:00,NOAA,AVHRR,36.928,C3,4.63725,4.83359,5.25909,3.94243,7316,28.58
26.89,-101.44,2017-08-15 01:42:00,NOAA,AVHRR,12.938,D1,0.0781851,1.29972,1.29972,4.90824,30,21.44
46.39,-113.56,2017-08-15 01:42:00,NOAA,AVHRR,30.976,C3,2.47223,4.68288,4.68288,3.29839,3473,28.58
46.4,-113.55,2017-08-15 01:42:00,NOAA,AVHRR,31.07,C3,2.58303,4.57564,4.57564,3.04244,3546,28.58
27.33,-99.57,2017-08-15 01:42:00,NOAA,AVHRR,14.971,D1,0.0777507,1.42507,1.42507,4.892,33,21.44
46.73,-114.29,2017-08-15 01:42:00,NOAA,AVHRR,37.618,C3,4.93131,4.88739,5.37039,4.41997,7945,28.58
46.74,-114.28,2017-08-15 01:42:00,NOAA,AVHRR,37.058,C3,4.67542,4.86599,5.30299,4.24443,7438,28.58
46.74,-114.27,2017-08-15 01:42:00,NOAA,AVHRR,37.05,C3,4.67252,4.86512,5.30212,4.23531,7432,28.58
46.73,-114.28,2017-08-15 01:42:00,NOAA,AVHRR,37,C3,4.65411,4.85742,5.28292,4.15451,7376,28.58
47.11,-114.88,2017-08-15 01:42:00,NOAA,AVHRR,36.983,C3,4.69951,4.79111,5.22811,4.32593,7371,28.58
54.33,-102.06,2017-08-15 01:42:00,NOAA,AVHRR,20.839,C2,7.46427,3.15665,3.78065,3.31915,8466,42.33
54.32,-102.06,2017-08-15 01:42:00,NOAA,AVHRR,20.801,C2,7.439,3.15655,3.78055,3.31528,8437,42.33
54.32,-102.01,2017-08-15 01:42:00,NOAA,AVHRR,20.686,C2,7.36023,3.15657,3.77257,3.31738,8330,42.33
54.31,-102.01,2017-08-15 01:42:00,NOAA,AVHRR,20.644,C3,1.52593,2.69539,2.69539,3.31258,1234,42.33
54.1,-96.93,2017-08-15 01:42:00,NOAA,AVHRR,23.202,C2,9.34269,3.11392,3.80192,3.50213,10656,42.81
54.1,-96.89,2017-08-15 01:42:00,NOAA,AVHRR,23.064,C2,9.24456,3.11192,3.79192,3.50101,10516,42.81
47.11,-114.89,2017-08-15 01:42:00,NOAA,AVHRR,36.991,C3,4.70336,4.79122,5.22822,4.32706,7377,28.58
47.1,-114.9,2017-08-15 01:42:00,NOAA,AVHRR,37.771,C3,5.05204,4.82403,5.31853,4.43046,8061,28.58
47.1,-114.91,2017-08-15 01:42:00,NOAA,AVHRR,37.768,C3,5.05526,4.81878,5.31328,4.39507,8058,28.58
48.23,-115.09,2017-08-15 01:42:00,NOAA,AVHRR,37.308,C3,4.9866,4.6761,5.1476,4.58878,7701,28.58
46.72,-114.25,2017-08-15 01:42:00,NOAA,AVHRR,36.847,C3,4.61326,4.81615,5.24165,3.79698,7254,28.58
47.1,-114.89,2017-08-15 01:42:00,NOAA,AVHRR,37.766,C3,5.04943,4.8241,5.3186,4.42999,8057,28.58
26.89,-101.45,2017-08-15 01:42:00,NOAA,AVHRR,12.96,D1,0.0781974,1.30107,1.30107,4.91806,31,21.44
46.39,-113.58,2017-08-15 01:42:00,NOAA,AVHRR,30.954,C3,2.48538,4.65505,4.65505,3.18177,3471,28.58
46.39,-113.57,2017-08-15 01:42:00,NOAA,AVHRR,30.948,C3,2.47752,4.66334,4.66334,3.21605,3466,28.58
46.26,-114.54,2017-08-15 01:42:00,NOAA,AVHRR,34.686,C3,3.69603,4.79097,5.03247,3.09406,5580,28.58
46.42,-113.52,2017-08-15 01:42:00,NOAA,AVHRR,31.226,C3,2.59344,4.62321,4.62321,3.21612,3597,28.58
46.42,-113.53,2017-08-15 01:42:00,NOAA,AVHRR,31.148,C3,2.59765,4.58771,4.58771,3.0915,3575,28.58
46.41,-113.68,2017-08-15 01:42:00,NOAA,AVHRR,31.532,C3,2.58229,4.77967,4.77967,3.72127,3703,28.58
46.25,-114.53,2017-08-15 01:42:00,NOAA,AVHRR,34.652,O1,2.11077,0.35,0.35,0.220466,222,30.21
46.25,-114.55,2017-08-15 01:42:00,NOAA,AVHRR,34.863,C3,3.70929,4.88571,5.15021,4.02064,5731,28.58
46.25,-114.56,2017-08-15 01:42:00,NOAA,AVHRR,34.871,C3,3.71261,4.88551,5.15001,4.01933,5736,28.58
46.26,-114.55,2017-08-15 01:42:00,NOAA,AVHRR,34.693,C3,3.6993,4.79061,5.03211,3.09262,5585,28.58
46.26,-114.56,2017-08-15 01:42:00,NOAA,AVHRR,34.897,C3,3.728,4.87472,5.13922,3.89138,5748,28.58
46.2,-114.87,2017-08-15 01:42:00,NOAA,AVHRR,34.663,C3,3.61658,4.9259,5.1674,4.79874,5606,28.58
46.19,-114.88,2017-08-15 01:42:00,NOAA,AVHRR,34.648,C3,3.60955,4.93236,5.17386,4.90555,5603,28.58
46.19,-114.89,2017-08-15 01:42:00,NOAA,AVHRR,34.704,C3,3.63616,4.91176,5.15326,4.81264,5621,28.58
46.69,-114.32,2017-08-15 01:42:00,NOAA,AVHRR,37.31,C3,4.82467,4.82618,5.28618,3.79489,7651,28.58
46.7,-114.33,2017-08-15 01:42:00,NOAA,AVHRR,37.389,C3,4.85284,4.83886,5.29886,3.91016,7714,28.58
46.73,-114.24,2017-08-15 01:42:00,NOAA,AVHRR,36.883,C3,4.62897,4.81779,5.24329,3.81601,7281,28.58
47.07,-113.74,2017-08-15 01:42:00,NOAA,AVHRR,34.33,C3,3.84328,4.51111,4.75261,2.62059,5480,28.58
47.07,-113.75,2017-08-15 01:42:00,NOAA,AVHRR,34.362,C3,3.85695,4.51113,4.75263,2.62228,5499,28.58
47.21,-113.38,2017-08-15 01:42:00,NOAA,AVHRR,33.379,C3,3.48069,4.49305,4.65405,2.70565,4860,28.58
47.21,-113.39,2017-08-15 01:42:00,NOAA,AVHRR,33.791,C3,3.5152,4.60436,4.78836,3.11025,5050,28.58
47.22,-113.37,2017-08-15 01:42:00,NOAA,AVHRR,32.363,C3,3.43668,4.226,4.3295,1.95649,4464,28.58
47.22,-113.38,2017-08-15 01:42:00,NOAA,AVHRR,32.403,C3,3.45169,4.22641,4.34141,1.95892,4496,28.58
47.22,-113.39,2017-08-15 01:42:00,NOAA,AVHRR,33.388,C3,3.50761,4.47384,4.63484,2.65718,4877,28.58
52.73,-96.32,2017-08-15 01:42:00,NOAA,AVHRR,18.986,M1,3.41371,2.16427,2.16427,3.37744,2216,17.14
54.09,-96.89,2017-08-15 01:42:00,NOAA,AVHRR,23.073,C2,9.2445,3.11355,3.79355,3.50115,10521,42.81
54.34,-102.07,2017-08-15 01:42:00,NOAA,AVHRR,20.853,C3,1.5772,2.70064,2.70064,3.32515,1278,42.33
54.34,-102.09,2017-08-15 01:42:00,NOAA,AVHRR,20.896,M1,3.9569,2.20984,2.22984,3.32232,2647,39.92
55.35,-102.95,2017-08-15 01:42:00,NOAA,AVHRR,23.071,C1,1.366,1.38116,1.41866,2.98019,581,42.33
55.77,-102.92,2017-08-15 01:42:00,NOAA,AVHRR,21.889,C2,9.67447,2.76759,3.45559,2.77679,10029,42.33
53.87,-97.33,2017-08-15 02:16:00,NOAA,AVHRR,24.457,M1,5.33026,2.21608,2.34008,3.45564,3742,17.14
52.81,-88.65,2017-08-15 02:16:00,NOAA,AVHRR,4.116,C2,0.877855,1.84677,1.84677,2.45048,486,46.35
52.84,-88.7,2017-08-15 02:16:00,NOAA,AVHRR,4.272,C2,0.906779,1.8906,1.8906,2.48627,514,46.35
54.1,-96.94,2017-08-15 02:16:00,NOAA,AVHRR,23.237,C2,9.36635,3.11481,3.80281,3.50164,10686,42.81
52.88,-88.64,2017-08-15 02:16:00,NOAA,AVHRR,4.301,C2,0.917426,1.8843,1.8843,2.46948,519,46.35
52.85,-88.72,2017-08-15 02:16:00,NOAA,AVHRR,4.285,C2,0.90822,1.89631,1.89631,2.48605,517,46.35
52.71,-96.37,2017-08-15 02:16:00,NOAA,AVHRR,19.202,M1,3.4802,2.16712,2.16712,3.37003,2263,17.14
53.88,-97.11,2017-08-15 02:16:00,NOAA,AVHRR,23.714,M1,5.08205,2.20051,2.30451,3.46228,3513,17.14
52.72,-96.31,2017-08-15 02:16:00,NOAA,AVHRR,18.924,C3,1.19301,2.59039,2.59039,3.37939,927,42.81
53.78,-96.32,2017-08-15 02:16:00,NOAA,AVHRR,20.77,M1,4.03605,2.169,2.189,3.5034,2650,17.14
52.71,-96.33,2017-08-15 02:16:00,NOAA,AVHRR,19,C3,1.20977,2.59107,2.59107,3.36658,940,42.81
53.42,-97.01,2017-08-15 02:16:00,NOAA,AVHRR,22.631,C3,2.07905,2.73316,2.73316,3.4468,1705,42.81
52.73,-96.32,2017-08-15 02:16:00,NOAA,AVHRR,18.986,M1,3.41371,2.16427,2.16427,3.37744,2216,17.14
52.89,-97.19,2017-08-15 02:16:00,NOAA,AVHRR,22.355,C3,1.93983,2.77203,2.77203,3.40492,1613,42.81
53.82,-96.54,2017-08-15 02:16:00,NOAA,AVHRR,21.69,C2,8.21948,3.11188,3.75988,3.49131,9271,42.81
52.72,-96.34,2017-08-15 02:16:00,NOAA,AVHRR,19.074,C3,1.22238,2.59665,2.59665,3.37896,952,42.81
53.42,-96.99,2017-08-15 02:16:00,NOAA,AVHRR,22.572,C3,2.06373,2.72989,2.72989,3.44766,1690,42.81
52.89,-97.21,2017-08-15 02:16:00,NOAA,AVHRR,22.387,M1,4.40832,2.24167,2.30167,3.40449,3044,17.14
52.68,-96.37,2017-08-15 02:16:00,NOAA,AVHRR,19.154,M1,3.46832,2.16538,2.16538,3.3709,2253,17.14
53.77,-96.31,2017-08-15 02:16:00,NOAA,AVHRR,20.715,M1,4.0156,2.16904,2.18904,3.50433,2637,17.14
52.72,-96.35,2017-08-15 02:16:00,NOAA,AVHRR,19.122,C3,1.23186,2.59873,2.59873,3.37882,960,42.81
53.43,-97,2017-08-15 02:16:00,NOAA,AVHRR,22.621,C3,2.07947,2.73014,2.73014,3.44701,1703,42.81
53.81,-96.56,2017-08-15 02:16:00,NOAA,AVHRR,21.642,C2,8.24094,3.09635,3.74435,3.47732,9257,42.81
53.03,-95.31,2017-08-15 02:16:00,NOAA,AVHRR,14.534,M1,2.15122,2.11473,2.11473,3.43229,1365,17.14
52.88,-97.18,2017-08-15 02:16:00,NOAA,AVHRR,22.327,M1,4.39352,2.23926,2.29926,3.4027,3031,17.14
53.77,-96.33,2017-08-15 02:16:00,NOAA,AVHRR,20.794,M1,4.04187,2.17004,2.19004,3.5009,2656,17.14
52.85,-88.71,2017-08-15 02:16:00,NOAA,AVHRR,4.286,C2,0.908848,1.89556,1.89556,2.48538,517,46.35
52.88,-88.66,2017-08-15 02:16:00,NOAA,AVHRR,4.317,C2,0.918317,1.89417,1.89417,2.47369,522,46.35
52.88,-88.68,2017-08-15 02:16:00,NOAA,AVHRR,4.323,C2,0.918101,1.89977,1.89977,2.47645,523,46.35
52.68,-96.35,2017-08-15 02:16:00,NOAA,AVHRR,19.047,D1,0.226293,1.17434,1.17434,3.36256,80,17.63
52.88,-97.2,2017-08-15 02:16:00,NOAA,AVHRR,22.356,M1,4.40049,2.24053,2.30053,3.40227,3037,17.14
53.43,-97.02,2017-08-15 02:16:00,NOAA,AVHRR,22.68,M1,4.58113,2.22407,2.29607,3.44615,3156,17.14
53.82,-96.56,2017-08-15 02:16:00,NOAA,AVHRR,21.762,C2,8.26542,3.11357,3.76157,3.48937,9327,42.81
53.87,-97.1,2017-08-15 02:16:00,NOAA,AVHRR,23.667,C2,9.57651,3.14449,3.83249,3.46162,11011,42.81
53.88,-97.31,2017-08-15 02:16:00,NOAA,AVHRR,24.398,M1,5.31645,2.21338,2.33738,3.45473,3728,17.14
53.87,-97.35,2017-08-15 02:16:00,NOAA,AVHRR,24.513,C2,10.1193,3.17305,3.87705,3.45676,11770,42.81
53.88,-97.34,2017-08-15 02:16:00,NOAA,AVHRR,24.494,C2,10.1148,3.17059,3.87459,3.4574,11757,42.81
54.08,-96.92,2017-08-15 02:16:00,NOAA,AVHRR,23.189,C2,9.31557,3.1181,3.7981,3.50067,10614,42.81
54.09,-96.93,2017-08-15 02:16:00,NOAA,AVHRR,23.208,C2,9.34089,3.11554,3.80354,3.50225,10659,42.81
53.88,-97.33,2017-08-15 03:01:00,NOAA,AVHRR,24.458,M1,5.33032,2.21618,2.34018,3.45691,3742,17.14
53.87,-97.34,2017-08-15 03:01:00,NOAA,AVHRR,24.482,M1,5.33323,2.21796,2.34196,3.45723,3747,17.14
54.99,-101.83,2017-08-15 03:01:00,NOAA,AVHRR,22.243,M1,4.6292,2.16123,2.22923,3.30631,3096,17.14
53.77,-96.33,2017-08-15 03:01:00,NOAA,AVHRR,20.794,M1,4.04187,2.17004,2.19004,3.5009,2656,17.14
53.78,-96.3,2017-08-15 03:01:00,NOAA,AVHRR,20.689,M1,4.00972,2.16782,2.18782,3.50523,2632,17.14
53.78,-96.31,2017-08-15 03:01:00,NOAA,AVHRR,20.728,M1,4.02245,2.16844,2.18844,3.50471,2641,17.14
52.88,-97.18,2017-08-15 03:01:00,NOAA,AVHRR,22.327,M1,4.39352,2.23926,2.29926,3.4027,3031,17.14
52.72,-96.33,2017-08-15 03:01:00,NOAA,AVHRR,19.023,M1,3.42504,2.16472,2.16472,3.37911,2224,17.14
52.68,-96.38,2017-08-15 03:01:00,NOAA,AVHRR,19.202,M1,3.48247,2.16628,2.16628,3.37077,2263,17.14
52.88,-97.19,2017-08-15 03:01:00,NOAA,AVHRR,22.34,M1,4.39654,2.23988,2.29988,3.40248,3033,17.14
53.77,-96.3,2017-08-15 03:01:00,NOAA,AVHRR,20.675,M1,4.00286,2.16839,2.18439,3.50485,2623,17.14
53.89,-97.06,2017-08-15 03:01:00,NOAA,AVHRR,23.551,M1,5.02788,2.19703,2.29703,3.46682,3465,17.14
52.88,-88.62,2017-08-15 03:01:00,NOAA,AVHRR,4.294,C2,0.917608,1.87867,1.87867,2.46673,517,46.35
52.87,-88.64,2017-08-15 03:01:00,NOAA,AVHRR,4.295,C2,0.915791,1.8843,1.8843,2.47251,518,46.35
52.68,-96.35,2017-08-15 03:01:00,NOAA,AVHRR,19.047,D1,0.226293,1.17434,1.17434,3.36256,80,17.63
55.65,-96.21,2017-08-15 03:01:00,NOAA,AVHRR,17.093,C2,6.34631,2.66857,3.22857,3.38262,6147,42.81
55,-96.21,2017-08-15 03:01:00,NOAA,AVHRR,19.103,C2,7.18478,2.86531,3.47331,3.4566,7486,42.81
54.1,-96.95,2017-08-15 03:01:00,NOAA,AVHRR,23.271,C2,9.38827,3.11569,3.80369,3.50113,10713,42.81
54.08,-96.92,2017-08-15 03:01:00,NOAA,AVHRR,23.189,C2,9.31557,3.1181,3.7981,3.50067,10614,42.81
53.88,-97.1,2017-08-15 03:01:00,NOAA,AVHRR,23.676,C2,9.58778,3.14348,3.83148,3.46276,11021,42.81
53.87,-97.11,2017-08-15 03:01:00,NOAA,AVHRR,23.703,C2,9.59911,3.14587,3.83387,3.46211,11041,42.81
53.42,-97,2017-08-15 03:01:00,NOAA,AVHRR,22.601,C3,2.07099,2.73151,2.73151,3.44723,1697,42.81
53.42,-96.99,2017-08-15 03:01:00,NOAA,AVHRR,22.572,C3,2.06373,2.72989,2.72989,3.44766,1690,42.81
52.71,-96.33,2017-08-15 03:01:00,NOAA,AVHRR,19,C3,1.20977,2.59107,2.59107,3.36658,940,42.81
54.97,-101.83,2017-08-15 03:01:00,NOAA,AVHRR,22.206,C2,8.69249,3.08683,3.75083,3.31421,9781,42.81
54.98,-101.85,2017-08-15 03:01:00,NOAA,AVHRR,22.244,C2,8.73117,3.08416,3.74816,3.30767,9818,42.81
53.03,-95.29,2017-08-15 03:01:00,NOAA,AVHRR,14.449,C2,4.00515,3.01326,3.41326,3.42781,4101,42.81
52.72,-96.36,2017-08-15 03:01:00,NOAA,AVHRR,19.165,C3,1.24183,2.59876,2.59876,3.36663,968,42.81
52.88,-97.17,2017-08-15 03:01:00,NOAA,AVHRR,22.311,C2,8.3261,3.20531,3.86131,3.40484,9645,42.81
54.98,-101.86,2017-08-15 03:01:00,NOAA,AVHRR,22.254,C2,8.73947,3.08386,3.74786,3.30634,9826,42.81
55.76,-100.72,2017-08-15 03:01:00,NOAA,AVHRR,22.622,C2,9.36777,2.99395,3.67395,3.20393,10325,42.81
55.75,-100.74,2017-08-15 03:01:00,NOAA,AVHRR,22.727,C2,9.50355,2.9809,3.6689,3.19006,10460,42.81
53.88,-97.34,2017-08-15 03:01:00,NOAA,AVHRR,24.494,C2,10.1148,3.17059,3.87459,3.4574,11757,42.81
55.07,-102.62,2017-08-15 03:01:00,NOAA,AVHRR,23.038,C2,9.56618,3.02853,3.71653,3.1403,10666,42.33
54.33,-102.12,2017-08-15 03:01:00,NOAA,AVHRR,20.967,C2,7.55857,3.15477,3.77877,3.30991,8569,42.33
54.32,-102.11,2017-08-15 03:01:00,NOAA,AVHRR,20.916,C2,7.51928,3.1561,3.7801,3.31133,8527,42.33
55.37,-103.04,2017-08-15 03:01:00,NOAA,AVHRR,22.941,C2,9.9892,2.90485,3.60085,2.94383,10791,42.33
55.36,-103.03,2017-08-15 03:01:00,NOAA,AVHRR,22.906,C2,9.97707,2.90073,3.59673,2.94208,10765,42.33
55.34,-103.04,2017-08-15 03:01:00,NOAA,AVHRR,22.9,C2,9.96929,2.90143,3.59743,2.94022,10759,42.33
55.33,-102.99,2017-08-15 03:01:00,NOAA,AVHRR,22.847,C2,9.9605,2.89309,3.58909,2.92345,10725,42.33
55.3,-103.09,2017-08-15 03:01:00,NOAA,AVHRR,23.165,C2,10.0531,2.93369,3.63769,2.96699,10971,42.33
55.04,-102.62,2017-08-15 03:01:00,NOAA,AVHRR,23.019,C2,9.52444,3.03483,3.72283,3.14932,10637,42.33
55.01,-102.59,2017-08-15 03:01:00,NOAA,AVHRR,22.966,C2,9.45386,3.04184,3.72984,3.16462,10578,42.33
55.01,-102.58,2017-08-15 03:01:00,NOAA,AVHRR,22.956,C2,9.44394,3.04232,3.73032,3.16661,10569,42.33
55.02,-102.62,2017-08-15 03:01:00,NOAA,AVHRR,22.996,C1,1.16548,1.36993,1.36993,3.15616,479,42.33
55.04,-102.56,2017-08-15 03:01:00,NOAA,AVHRR,22.945,C2,9.46966,3.03408,3.72208,3.16356,10574,42.33
55.03,-102.58,2017-08-15 03:01:00,NOAA,AVHRR,22.977,C3,2.51371,2.52166,2.52166,3.16044,1902,42.33
55.04,-102.58,2017-08-15 03:01:00,NOAA,AVHRR,22.973,C2,9.48935,3.03458,3.72258,3.15865,10597,42.33
55.07,-102.64,2017-08-15 03:01:00,NOAA,AVHRR,23.03,C2,9.56619,3.02699,3.71499,3.1387,10661,42.33
55,-103.02,2017-08-15 03:01:00,NOAA,AVHRR,23.116,C1,1.23586,1.36695,1.38195,3.09117,512,42.33
55,-103.03,2017-08-15 03:01:00,NOAA,AVHRR,23.125,C1,1.23817,1.36688,1.38188,3.08816,513,42.33
55.02,-103.02,2017-08-15 03:01:00,NOAA,AVHRR,23.117,C2,9.68513,3.01509,3.71109,3.09212,10783,42.33
55.01,-103.04,2017-08-15 03:01:00,NOAA,AVHRR,23.113,C1,1.23246,1.36637,1.38137,3.09002,511,42.33
55.32,-103.12,2017-08-15 03:01:00,NOAA,AVHRR,22.94,C3,2.84745,2.31344,2.31344,2.92697,1976,42.33
55.35,-103.03,2017-08-15 03:01:00,NOAA,AVHRR,23.12,C2,10.0137,2.93418,3.63018,2.97372,10905,42.33
55.3,-103.06,2017-08-15 03:01:00,NOAA,AVHRR,23.173,C2,10.0465,2.93677,3.64077,2.97309,10973,42.33
55.33,-103,2017-08-15 03:01:00,NOAA,AVHRR,22.947,C2,9.98231,2.90765,3.60365,2.94049,10792,42.33
55.34,-103.01,2017-08-15 03:01:00,NOAA,AVHRR,23.119,C2,10.0042,2.93639,3.63239,2.97885,10902,42.33
55.32,-103.09,2017-08-15 03:01:00,NOAA,AVHRR,23.235,C2,10.0756,2.94199,3.64599,2.97286,11021,42.33
54.34,-102.08,2017-08-15 03:01:00,NOAA,AVHRR,20.872,C3,1.58322,2.7001,2.7001,3.32333,1282,42.33
55.02,-102.61,2017-08-15 03:01:00,NOAA,AVHRR,22.988,M1,5.03826,2.13276,2.22876,3.15813,3369,39.92
55.02,-102.56,2017-08-15 03:01:00,NOAA,AVHRR,22.922,M1,5.01207,2.13234,2.22434,3.1703,3345,39.92
55,-103.01,2017-08-15 03:01:00,NOAA,AVHRR,23.112,M1,5.14743,2.11788,2.21788,3.09317,3425,39.92
55.29,-103.06,2017-08-15 03:01:00,NOAA,AVHRR,23.242,M1,5.36222,2.07526,2.18326,2.98455,3512,39.92
55.32,-103.11,2017-08-15 03:01:00,NOAA,AVHRR,22.937,M1,5.35888,2.04142,2.14542,2.92825,3449,39.92
55.31,-103.11,2017-08-15 03:01:00,NOAA,AVHRR,22.943,M1,5.35687,2.04261,2.14661,2.93081,3450,39.92
55.3,-103.11,2017-08-15 03:01:00,NOAA,AVHRR,23.249,M1,5.37311,2.07333,2.18133,2.97545,3516,39.92
55.31,-103.1,2017-08-15 03:01:00,NOAA,AVHRR,22.946,M1,5.35469,2.04353,2.14753,2.93321,3450,39.92
55.32,-103.02,2017-08-15 03:01:00,NOAA,AVHRR,23.092,C2,9.99234,2.9338,3.6298,2.97407,10881,42.33
55.32,-103.01,2017-08-15 03:01:00,NOAA,AVHRR,22.727,C2,9.93837,2.8743,3.5703,2.89892,10645,42.33
55.04,-102.59,2017-08-15 03:01:00,NOAA,AVHRR,22.993,C2,9.49953,3.03591,3.72391,3.15547,10613,42.33
55.06,-102.59,2017-08-15 03:01:00,NOAA,AVHRR,23.009,C2,9.52836,3.03209,3.72009,3.14917,10634,42.33
55.05,-102.59,2017-08-15 03:01:00,NOAA,AVHRR,22.999,C2,9.51286,3.03381,3.72181,3.15245,10622,42.33
55.07,-102.61,2017-08-15 03:01:00,NOAA,AVHRR,23.031,C2,9.558,3.02901,3.71701,3.14224,10658,42.33
55.05,-102.64,2017-08-15 03:01:00,NOAA,AVHRR,23.034,C2,9.55581,3.03017,3.71817,3.14341,10659,42.33
55.06,-102.63,2017-08-15 03:01:00,NOAA,AVHRR,23.04,C2,9.56104,3.03017,3.71817,3.14139,10665,42.33
55.06,-102.61,2017-08-15 03:01:00,NOAA,AVHRR,23.023,C1,1.18254,1.37189,1.37939,3.14528,489,42.33
54.96,-103.03,2017-08-15 03:01:00,NOAA,AVHRR,23.098,M1,5.12328,2.1226,2.2226,3.09826,3416,39.92
55,-96.23,2017-08-15 03:01:00,NOAA,AVHRR,19.156,C2,7.21967,2.86619,3.47419,3.45636,7525,42.81
55.35,-103.01,2017-08-15 03:01:00,NOAA,AVHRR,23.114,C1,1.37351,1.38046,1.41796,2.97616,584,42.33
55.35,-103,2017-08-15 03:01:00,NOAA,AVHRR,22.863,C2,9.9568,2.89701,3.59301,2.94283,10732,42.33
54.99,-102.56,2017-08-15 03:01:00,NOAA,AVHRR,22.987,C2,9.4464,3.04773,3.73573,3.17797,10587,42.33
55.58,-96.52,2017-08-15 03:01:00,NOAA,AVHRR,17.895,C3,1.42698,2.02362,2.02362,3.38962,866,42.81
55.57,-96.53,2017-08-15 03:01:00,NOAA,AVHRR,17.851,C3,1.43231,2.00558,2.00558,3.37533,862,42.81
55.57,-96.52,2017-08-15 03:01:00,NOAA,AVHRR,17.827,C3,1.42598,2.00491,2.00491,3.37549,858,42.81
55.58,-96.5,2017-08-15 03:01:00,NOAA,AVHRR,17.845,C3,1.41599,2.02025,2.02025,3.38892,858,42.81
54.34,-102.1,2017-08-15 03:01:00,NOAA,AVHRR,20.932,M1,3.96551,2.21122,2.23122,3.33033,2654,39.92
55.36,-103.02,2017-08-15 03:01:00,NOAA,AVHRR,22.943,C1,1.3752,1.38062,1.41812,2.94888,585,42.33
55.38,-103.03,2017-08-15 03:01:00,NOAA,AVHRR,22.93,C1,1.37871,1.38098,1.41848,2.94241,587,42.33
55.37,-103.06,2017-08-15 03:01:00,NOAA,AVHRR,23.052,C2,10.0156,2.92036,3.61636,2.95596,10866,42.33
55.36,-103.06,2017-08-15 03:01:00,NOAA,AVHRR,23.07,C2,10.0137,2.92442,3.62042,2.95743,10876,42.33
55.36,-103.05,2017-08-15 03:01:00,NOAA,AVHRR,22.87,C1,1.37763,1.38022,1.41772,2.93406,586,42.33
55.37,-103.07,2017-08-15 03:01:00,NOAA,AVHRR,23.076,O1,0.780466,0.35,0.35,0.206925,82,41.88
54.31,-102.03,2017-08-15 03:01:00,NOAA,AVHRR,20.694,C2,7.364,3.1571,3.7731,3.31536,8336,42.33
52.71,-96.32,2017-08-15 03:01:00,NOAA,AVHRR,18.949,C3,1.1998,2.5889,2.5889,3.36614,932,42.81
54.1,-96.91,2017-08-15 03:01:00,NOAA,AVHRR,23.137,C2,9.29208,3.11398,3.79398,3.50092,10576,42.81
52.71,-96.35,2017-08-15 03:01:00,NOAA,AVHRR,19.103,C3,1.22935,2.59642,2.59642,3.37318,958,42.81
52.72,-96.31,2017-08-15 03:01:00,NOAA,AVHRR,18.924,C3,1.19301,2.59039,2.59039,3.37939,927,42.81
55.01,-102.56,2017-08-15 03:01:00,NOAA,AVHRR,22.916,M1,5.0037,2.1339,2.2259,3.17303,3341,39.92
52.71,-96.34,2017-08-15 03:01:00,NOAA,AVHRR,19.052,M1,3.43533,2.16464,2.16464,3.37333,2231,17.14
52.73,-96.31,2017-08-15 03:01:00,NOAA,AVHRR,18.938,C3,1.19539,2.59143,2.59143,3.37758,929,42.81
53.87,-97.31,2017-08-15 03:01:00,NOAA,AVHRR,24.391,M1,5.30866,2.21459,2.33859,3.45557,3724,17.14
54.9,-102.6,2017-08-15 03:01:00,NOAA,AVHRR,22.794,C3,2.40741,2.54417,2.54417,3.19598,1837,42.33
54.96,-102.58,2017-08-15 03:01:00,NOAA,AVHRR,22.873,C2,9.40136,3.03679,3.72479,3.19959,10505,42.33
54.96,-102.6,2017-08-15 03:01:00,NOAA,AVHRR,22.848,O1b,1.07034,0.35,0.35,0.222738,112,41.88
55.01,-103.02,2017-08-15 03:01:00,NOAA,AVHRR,23.116,C2,9.67256,3.01783,3.70583,3.09806,10753,42.33
54.34,-102.09,2017-08-15 03:01:00,NOAA,AVHRR,20.896,M1,3.9569,2.20984,2.22984,3.32232,2647,39.92
54.32,-102.03,2017-08-15 03:01:00,NOAA,AVHRR,20.737,C2,7.39262,3.15727,3.77327,3.31935,8368,42.33
54.32,-102.07,2017-08-15 03:01:00,NOAA,AVHRR,20.823,C2,7.45402,3.15644,3.78044,3.31437,8454,42.33
