lat, lon, rep_date, source, sensor, ffmc, dmc, dc, ws, fwi, fuel, ros, sfc, tfc, bfc, hfi, estarea
31.76,-96.02,2017-08-10 00:53:00,NOAA,AVHRR,80.503,44.768,379.755,8.913,7.084,C1,0.00529944,0.19247,0.19247,0.0,0,28.58
31.76,-96.01,2017-08-10 00:53:00,NOAA,AVHRR,80.413,44.783,381.022,8.913,7.027,C1,0.00508837,0.187866,0.187866,0.0,0,28.58
52.49,-124.04,2017-08-10 02:39:00,NOAA,AVHRR,93.09,130.954,665.561,5.989,35.522,D1,0.474393,1.4396200000000001,1.4396200000000001,5.01929,205,9.94
52.49,-124.42,2017-08-10 02:39:00,NOAA,AVHRR,92.882,132.326,656.5830000000001,5.747000000000001,34.582,C3,4.11329,4.39665,4.68415,4.9711300000000005,5780,11.67
51.65,-122.73,2017-08-10 02:39:00,NOAA,AVHRR,93.741,148.80100000000002,753.7310000000001,7.072,39.84,D1,0.5858359999999999,1.4608700000000001,1.4608700000000001,5.4828,257,9.94
52.54,-124.38,2017-08-10 02:39:00,NOAA,AVHRR,93.022,129.489,640.14,5.8420000000000005,34.988,C3,4.35921,4.35744,4.6794400000000005,4.88241,6120,11.67
52.54,-124.08,2017-08-10 02:39:00,NOAA,AVHRR,93.141,128.83100000000002,650.561,6.047999999999999,35.631,C3,4.6574599999999995,4.3609,4.7404,4.9387099999999995,6623,11.67
52.59,-123.36,2017-08-10 02:39:00,NOAA,AVHRR,93.46700000000001,121.14399999999999,645.712,6.468999999999999,36.885,C3,5.45365,4.28183,4.7878300000000005,4.91255,7833,11.67
52.77,-123.86,2017-08-10 02:39:00,NOAA,AVHRR,93.41,123.713,600.819,6.566,36.731,D1,0.52613,1.42451,1.42451,4.66753,225,9.94
52.63,-121.34,2017-08-10 02:39:00,NOAA,AVHRR,94.73,139.782,454.25800000000004,6.474,40.919000000000004,C2,19.0547,4.18752,4.97952,3.82705,28465,11.67
52.42,-125.68,2017-08-10 02:39:00,NOAA,AVHRR,90.64299999999999,124.14299999999999,641.33,5.55,27.461,C2,8.426739999999999,4.27,4.934,4.88885,12473,11.67
51.18,-121.01,2017-08-10 02:39:00,NOAA,AVHRR,95.06200000000001,210.658,725.7760000000001,6.397,44.604,bog,0.220191,0.1,0.1,5.33764,7,11.49
51.25,-121.1,2017-08-10 02:39:00,NOAA,AVHRR,95.098,222.42700000000002,745.535,6.468999999999999,44.943000000000005,C2,21.1819,4.73308,5.52508,5.44041,35109,11.67
52.47,-123.74,2017-08-10 02:39:00,NOAA,AVHRR,93.171,126.98899999999999,669.9639999999999,6.1370000000000005,35.834,C3,4.75669,4.36071,4.76321,5.04285,6797,11.67
